name,price,quantity,product_id
Bed,402.14,64,7845
Camera,429.46,61,7846
Speaker,513.05,47,7847
Dryer,664.12,86,7848
Mirror,504.34,35,7849
Printer,348.35,56,7850
Mirror,200.88,89,7851
Table,469.83,39,7852
Heater,381.8,49,7853
Computer,817.29,33,7854
Camera,25.14,39,7855
Computer,574.69,21,7856
Computer,622.27,20,7857
TV,988.02,15,7858
Washer,886.51,66,7859
Microwave,522.39,27,7860
Oven,295.63,10,7861
TV,20.08,77,7862
Chair,248.37,57,7863
Laptop,848.96,29,7864
Monitor,973.52,45,7865
Camera,704.04,5,7866
Printer,607.82,90,7867
Oven,610.17,33,7868
Chair,653.41,65,7869
Fridge,11.77,3,7870
Phone,376.26,55,7871
Washer,335.99,50,7872
Bed,978.15,78,7873
Chair,10.72,35,7874
Table,738.98,48,7875
Fan,411.23,83,7876
Computer,74.11,37,7877
Heater,367.34,17,7878
Washer,136.57,57,7879
Fan,46.99,54,7880
Fridge,686.62,36,7881
Bed,34.44,49,7882
Oven,21.84,42,7883
TV,431.72,24,7884
Fridge,139.26,98,7885
Laptop,451.67,63,7886
Laptop,372.37,67,7887
Bed,111.25,87,7888
Chair,643.31,95,7889
TV,653.22,94,7890
Oven,648.23,9,7891
Phone,865.98,83,7892
Microwave,16.71,99,7893
Fridge,37.46,17,7894
Oven,527.93,57,7895
TV,471.36,98,7896
Bed,990.66,23,7897
Laptop,363.96,32,7898
Fan,395.21,52,7899
Speaker,837.35,92,7900
Phone,626.86,5,7901
Monitor,80.36,67,7902
Phone,67.08,90,7903
Mirror,533.27,27,7904
Phone,402.8,86,7905
Fridge,738.08,25,7906
Mirror,631.78,70,7907
Oven,10.3,1,7908
Fridge,26.71,59,7909
Oven,841.32,62,7910
Speaker,172.94,3,7911
Mirror,573.9,21,7912
Chair,941.09,89,7913
Speaker,966.94,14,7914
Bed,845.81,41,7915
Monitor,890.03,75,7916
Laptop,906.01,95,7917
Printer,85.79,84,7918
Mirror,858.67,75,7919
Phone,421.57,20,7920
Speaker,52.24,55,7921
Printer,537.84,60,7922
Table,125.54,64,7923
Speaker,88.32,28,7924
Chair,472.9,35,7925
Fridge,321.62,34,7926
Camera,882.5,13,7927
TV,322.43,91,7928
Washer,824.35,36,7929
Dryer,14.84,78,7930
Washer,949.72,35,7931
Oven,63.79,49,7932
Camera,270.25,98,7933
Laptop,34.64,73,7934
Speaker,959.76,57,7935
Printer,61.17,27,7936
Monitor,355.51,29,7937
Microwave,667.2,29,7938
Printer,328.8,52,7939
Microwave,17.41,81,7940
Speaker,248.17,74,7941
Chair,717.55,41,7942
Table,384.5,69,7943
Heater,822.08,6,7944
Camera,741.59,70,7945
Table,590.13,20,7946
Mirror,103.53,67,7947
Speaker,982.18,99,7948
Fridge,525.47,33,7949
Monitor,267.58,84,7950
Mirror,606.11,55,7951
Dryer,709.71,38,7952
Washer,472.83,49,7953
TV,645.41,69,7954
Speaker,116.96,5,7955
Fridge,875.32,51,7956
Phone,683.92,74,7957
Microwave,775.26,72,7958
Fan,122.6,1,7959
Laptop,524.11,67,7960
Microwave,695.67,4,7961
TV,527.06,73,7962
Table,108.22,7,7963
Washer,70.05,31,7964
Camera,619.86,85,7965
Dryer,798.92,43,7966
TV,996.66,51,7967
Table,572.54,91,7968
Laptop,237.2,43,7969
Bed,411.03,38,7970
Camera,115.57,39,7971
Fan,419.73,80,7972
Camera,841.77,3,7973
Lamp,396.3,58,7974
Camera,61.22,22,7975
Mirror,174.25,45,7976
TV,672.98,49,7977
Heater,694.31,13,7978
Monitor,206.06,16,7979
Fan,812.04,12,7980
Bed,288.05,22,7981
Speaker,560.16,2,7982
Mirror,314.63,78,7983
Fridge,696.19,18,7984
Heater,381.92,38,7985
Lamp,764.19,38,7986
Lamp,488.59,90,7987
Computer,643.87,77,7988
Speaker,926.79,14,7989
TV,440.99,56,7990
Dryer,555.14,98,7991
Computer,197.23,4,7992
Computer,696.5,49,7993
Laptop,220.58,49,7994
Laptop,693.06,37,7995
Oven,923.95,38,7996
Dryer,941.89,35,7997
Chair,803.81,38,7998
Camera,543.75,11,7999
Camera,838.85,35,8000
Bed,463.18,94,8001
Oven,383.15,98,8002
Speaker,705.31,29,8003
Camera,215.25,47,8004
Table,83.54,30,8005
Dryer,372.37,55,8006
Bed,347.23,95,8007
Table,129.32,39,8008
Computer,856.02,65,8009
Mirror,671.47,94,8010
Fridge,35.53,65,8011
Fridge,544.76,80,8012
Chair,162.27,65,8013
Fan,516.11,16,8014
Bed,773.54,7,8015
Mirror,418.92,7,8016
Printer,600.9,9,8017
Monitor,550.97,33,8018
Phone,581.83,47,8019
Printer,483.34,39,8020
Chair,175.36,35,8021
Computer,249.2,1,8022
Phone,895.11,49,8023
Monitor,740.82,21,8024
Fan,983.04,78,8025
Printer,63.59,52,8026
Fridge,323.41,56,8027
Monitor,959.69,88,8028
Washer,444.99,13,8029
Computer,608.29,27,8030
Mirror,574.04,31,8031
Heater,149.28,30,8032
Phone,733.79,48,8033
Camera,67.73,88,8034
Oven,542.58,80,8035
Washer,557.11,46,8036
Monitor,209.83,8,8037
Microwave,752.92,57,8038
Dryer,897.22,21,8039
Heater,979.28,4,8040
Computer,36.55,96,8041
Laptop,316.63,59,8042
Chair,925.58,1,8043
Laptop,60.0,37,8044
Printer,279.3,8,8045
Computer,538.05,28,8046
Computer,742.8,19,8047
Fridge,235.78,92,8048
Camera,307.34,47,8049
Chair,202.59,35,8050
Computer,448.63,83,8051
Camera,509.3,1,8052
Fan,900.23,94,8053
Speaker,773.05,94,8054
Computer,718.19,29,8055
Table,576.94,16,8056
Heater,335.29,44,8057
Laptop,79.38,67,8058
Computer,266.22,50,8059
TV,202.74,72,8060
Dryer,235.62,7,8061
Monitor,234.51,69,8062
Bed,436.24,26,8063
Heater,386.91,47,8064
Microwave,343.68,81,8065
Mirror,882.43,76,8066
Phone,210.71,69,8067
Camera,172.02,31,8068
Speaker,85.24,25,8069
Chair,925.61,7,8070
Mirror,202.4,55,8071
Camera,576.55,56,8072
TV,379.98,97,8073
Phone,559.75,88,8074
Speaker,646.14,84,8075
Washer,841.68,39,8076
Table,512.19,39,8077
Dryer,333.97,59,8078
Oven,189.27,69,8079
Oven,610.75,77,8080
Computer,140.68,82,8081
Washer,857.25,63,8082
Phone,37.51,9,8083
Table,846.85,34,8084
Dryer,227.05,74,8085
Monitor,492.98,40,8086
Table,733.22,37,8087
Washer,786.33,83,8088
Computer,407.76,1,8089
Table,504.46,17,8090
Heater,39.28,72,8091
Fan,350.59,51,8092
Fridge,268.96,56,8093
Oven,396.17,50,8094
Oven,307.88,51,8095
Fridge,168.14,83,8096
Fridge,942.31,5,8097
Table,434.99,26,8098
Monitor,641.42,11,8099
Microwave,927.49,97,8100
Laptop,576.75,46,8101
Fan,135.73,86,8102
Phone,790.7,99,8103
Washer,776.92,53,8104
Washer,410.56,15,8105
Phone,544.0,31,8106
Fan,430.64,75,8107
Heater,232.0,72,8108
Speaker,765.29,81,8109
Fridge,746.99,28,8110
Computer,650.59,53,8111
Heater,461.08,33,8112
Computer,470.16,40,8113
Dryer,305.46,57,8114
Heater,273.07,24,8115
Fridge,850.48,62,8116
Dryer,860.78,71,8117
Microwave,25.19,13,8118
Fan,722.41,5,8119
Phone,336.62,19,8120
Computer,920.15,79,8121
Lamp,249.7,21,8122
Phone,342.05,57,8123
Bed,749.86,36,8124
Camera,83.36,71,8125
Table,710.96,30,8126
Mirror,677.93,11,8127
Laptop,310.98,91,8128
Lamp,715.64,3,8129
Fridge,903.9,87,8130
Fridge,805.9,18,8131
Microwave,522.66,47,8132
Monitor,141.12,98,8133
Microwave,893.42,29,8134
Mirror,494.82,51,8135
Monitor,413.8,67,8136
Table,552.28,42,8137
Bed,221.41,73,8138
Phone,342.83,19,8139
Heater,738.15,13,8140
Mirror,567.84,82,8141
Laptop,764.66,54,8142
Microwave,764.34,29,8143
Speaker,756.04,19,8144
TV,152.75,80,8145
Microwave,653.7,61,8146
Heater,485.38,1,8147
Speaker,71.47,45,8148
Chair,836.7,5,8149
Speaker,227.52,78,8150
Computer,22.81,47,8151
Camera,647.0,76,8152
Dryer,180.38,28,8153
Camera,71.09,60,8154
Chair,934.43,8,8155
TV,156.99,54,8156
Lamp,524.85,25,8157
Lamp,373.63,12,8158
Lamp,54.29,27,8159
Microwave,321.21,64,8160
Microwave,356.97,16,8161
Monitor,498.5,77,8162
Washer,709.67,79,8163
TV,999.98,71,8164
Table,523.39,19,8165
Camera,943.33,16,8166
Monitor,532.18,47,8167
Fan,597.75,85,8168
Phone,147.68,82,8169
Camera,575.12,73,8170
Dryer,267.96,93,8171
Oven,281.31,15,8172
Computer,439.54,34,8173
Computer,657.2,54,8174
Table,621.16,96,8175
Phone,313.21,12,8176
Camera,38.46,54,8177
Phone,251.61,10,8178
TV,458.3,33,8179
Lamp,910.42,86,8180
Chair,614.26,11,8181
Oven,878.73,98,8182
Table,598.09,10,8183
Mirror,448.74,29,8184
Microwave,335.3,3,8185
Chair,970.39,14,8186
TV,483.47,12,8187
TV,365.65,79,8188
Microwave,908.65,90,8189
Chair,813.75,1,8190
Dryer,592.85,89,8191
Laptop,570.4,72,8192
Table,502.38,19,8193
Chair,105.35,52,8194
Dryer,690.62,2,8195
Monitor,381.78,64,8196
Chair,26.85,5,8197
Dryer,728.8,39,8198
Heater,138.01,38,8199
Speaker,799.94,83,8200
Oven,266.97,57,8201
Computer,590.54,10,8202
Oven,574.07,82,8203
Printer,185.1,85,8204
Washer,444.65,14,8205
Table,820.85,48,8206
Chair,972.26,27,8207
Computer,27.98,58,8208
Mirror,155.19,68,8209
Oven,621.27,18,8210
Microwave,12.49,33,8211
Phone,760.41,15,8212
Washer,587.18,76,8213
Fan,676.14,42,8214
Bed,628.0,27,8215
Computer,603.02,57,8216
Dryer,111.39,84,8217
Chair,242.87,4,8218
Heater,469.28,19,8219
Camera,341.05,47,8220
Heater,785.23,33,8221
Oven,678.52,57,8222
Bed,318.36,19,8223
Printer,951.58,67,8224
Mirror,647.8,57,8225
Camera,848.16,96,8226
Speaker,905.54,69,8227
Heater,205.66,69,8228
Phone,403.75,7,8229
Printer,70.36,71,8230
TV,156.34,2,8231
TV,591.59,78,8232
TV,521.96,3,8233
Printer,443.15,54,8234
Table,719.79,81,8235
Fridge,273.25,80,8236
Washer,420.3,15,8237
Speaker,938.83,8,8238
Computer,571.42,76,8239
Bed,684.62,83,8240
Monitor,748.04,36,8241
Fan,452.25,4,8242
Heater,436.5,1,8243
Washer,475.5,46,8244
Camera,863.4,53,8245
Laptop,369.98,20,8246
Mirror,886.43,83,8247
Fridge,50.51,11,8248
Heater,260.31,46,8249
Fridge,898.41,98,8250
Laptop,933.44,88,8251
Speaker,215.6,25,8252
Camera,224.99,87,8253
Microwave,756.7,78,8254
Oven,367.85,96,8255
Computer,213.6,12,8256
Monitor,234.96,6,8257
Phone,311.14,54,8258
Camera,834.66,35,8259
Microwave,461.81,76,8260
Fridge,135.82,34,8261
Fridge,377.82,7,8262
Phone,329.94,25,8263
Phone,85.34,65,8264
Camera,825.06,6,8265
Microwave,734.04,48,8266
Lamp,441.21,99,8267
Computer,704.53,32,8268
Heater,345.32,92,8269
Printer,936.48,15,8270
Table,505.77,9,8271
Printer,120.09,20,8272
Heater,480.43,88,8273
Washer,366.53,5,8274
Fridge,43.76,25,8275
Heater,356.21,13,8276
Microwave,976.58,74,8277
Oven,267.05,78,8278
Washer,726.76,20,8279
Speaker,162.6,38,8280
Heater,177.63,88,8281
Washer,303.53,14,8282
Lamp,24.47,19,8283
Camera,488.81,64,8284
Lamp,970.13,78,8285
Phone,288.72,59,8286
Camera,673.13,15,8287
Table,845.84,43,8288
Fan,940.06,16,8289
Dryer,35.07,2,8290
Laptop,846.67,55,8291
Dryer,90.59,78,8292
Fridge,320.25,48,8293
Fan,745.23,52,8294
Heater,374.56,36,8295
Mirror,65.95,57,8296
Computer,745.81,66,8297
Speaker,561.2,15,8298
Camera,470.61,8,8299
TV,419.42,13,8300
TV,631.87,31,8301
Speaker,917.88,32,8302
Laptop,426.26,17,8303
Mirror,393.74,70,8304
Laptop,367.65,42,8305
Oven,207.2,6,8306
TV,834.44,25,8307
Mirror,237.86,33,8308
Washer,558.87,12,8309
Lamp,783.53,53,8310
Speaker,35.54,38,8311
Fan,508.48,93,8312
Fridge,408.2,35,8313
Bed,82.06,30,8314
Computer,820.54,72,8315
Phone,408.96,61,8316
Fridge,378.98,96,8317
Phone,676.68,36,8318
Printer,449.04,45,8319
Bed,378.36,71,8320
TV,566.82,3,8321
Washer,367.62,13,8322
Dryer,756.1,20,8323
Phone,760.7,97,8324
Camera,757.49,84,8325
Washer,792.44,73,8326
Phone,548.04,56,8327
Chair,821.87,17,8328
Heater,275.8,99,8329
Lamp,915.25,82,8330
Bed,408.02,58,8331
Washer,534.91,99,8332
Fan,174.58,73,8333
Chair,44.69,38,8334
Speaker,100.84,96,8335
Bed,12.16,52,8336
Camera,772.92,68,8337
Laptop,762.04,50,8338
Speaker,422.59,25,8339
Dryer,612.55,74,8340
Heater,158.54,94,8341
Heater,846.1,7,8342
Camera,624.86,60,8343
Lamp,358.84,36,8344
Mirror,857.73,14,8345
Washer,713.52,18,8346
Table,424.09,31,8347
Printer,369.49,83,8348
Fridge,209.5,82,8349
Table,183.04,25,8350
Printer,456.97,44,8351
Phone,376.28,21,8352
Printer,70.77,80,8353
Microwave,317.05,83,8354
Camera,142.4,6,8355
Lamp,804.06,86,8356
Dryer,483.43,54,8357
Laptop,192.31,96,8358
Fan,169.82,82,8359
TV,820.45,3,8360
Camera,561.22,42,8361
Fan,507.89,55,8362
Mirror,453.52,26,8363
Table,747.06,20,8364
Camera,554.81,78,8365
Table,128.13,93,8366
Printer,78.76,82,8367
Oven,275.19,86,8368
Heater,973.53,70,8369
Chair,90.86,17,8370
Camera,542.61,58,8371
Oven,921.65,72,8372
Mirror,86.09,82,8373
Fridge,198.36,48,8374
Dryer,624.78,91,8375
Lamp,23.69,78,8376
Oven,926.99,22,8377
Microwave,116.29,7,8378
Speaker,69.82,7,8379
Bed,200.31,59,8380
Washer,614.24,21,8381
Oven,941.65,67,8382
Fan,484.28,68,8383
Chair,539.92,65,8384
Fridge,448.65,35,8385
Table,540.98,38,8386
Fan,276.66,48,8387
Monitor,697.98,10,8388
Camera,712.83,61,8389
Phone,525.63,15,8390
TV,860.91,62,8391
Oven,664.19,61,8392
Fan,498.56,15,8393
Chair,843.69,58,8394
Computer,588.48,97,8395
Microwave,85.24,29,8396
Lamp,804.58,32,8397
Bed,847.13,94,8398
Dryer,57.6,63,8399
Heater,772.71,97,8400
Table,981.05,99,8401
Dryer,792.83,82,8402
Phone,403.9,17,8403
Bed,720.55,30,8404
Lamp,299.25,96,8405
Dryer,661.17,89,8406
Laptop,522.35,76,8407
Mirror,665.61,45,8408
Camera,419.7,54,8409
Chair,162.63,23,8410
Table,426.83,6,8411
Camera,482.64,54,8412
Chair,681.08,10,8413
Speaker,291.67,85,8414
Speaker,649.19,88,8415
Monitor,241.5,64,8416
TV,767.26,54,8417
Table,724.89,68,8418
Laptop,126.57,40,8419
Phone,596.73,63,8420
Oven,97.17,22,8421
Fridge,969.43,59,8422
Bed,345.85,12,8423
TV,30.06,37,8424
Table,508.58,11,8425
Heater,130.64,57,8426
Heater,654.43,71,8427
Monitor,733.7,55,8428
Washer,860.67,58,8429
Dryer,889.76,38,8430
Heater,316.36,72,8431
Microwave,364.18,9,8432
Lamp,974.73,97,8433
Table,439.58,18,8434
Heater,410.66,45,8435
Table,926.11,41,8436
Mirror,195.43,61,8437
Fan,479.34,91,8438
Chair,490.57,97,8439
Washer,745.1,53,8440
Computer,441.06,7,8441
Microwave,864.59,22,8442
Speaker,673.54,74,8443
Lamp,931.66,11,8444
Table,269.4,40,8445
Fan,814.28,52,8446
Phone,125.61,51,8447
Table,803.91,95,8448
TV,850.24,87,8449
Fan,412.53,85,8450
Laptop,703.01,14,8451
Bed,969.02,9,8452
TV,193.08,43,8453
Fridge,621.96,77,8454
Camera,56.96,91,8455
Fridge,345.22,26,8456
Laptop,149.77,90,8457
Camera,541.42,55,8458
Heater,607.18,89,8459
Chair,989.51,52,8460
Camera,967.13,91,8461
Laptop,883.83,14,8462
Monitor,571.81,40,8463
Printer,887.2,59,8464
Phone,361.37,80,8465
Lamp,208.92,34,8466
Mirror,530.78,6,8467
Oven,535.9,26,8468
Printer,910.97,39,8469
Washer,15.68,90,8470
Washer,857.0,56,8471
Monitor,612.15,66,8472
Fan,940.25,82,8473
Printer,747.76,13,8474
Mirror,372.6,44,8475
Phone,638.45,94,8476
Heater,376.02,33,8477
Dryer,922.35,84,8478
Fan,29.49,22,8479
Washer,559.24,13,8480
Mirror,512.26,65,8481
Oven,198.24,18,8482
Table,433.87,6,8483
Fridge,303.92,10,8484
Dryer,673.71,11,8485
Mirror,755.6,67,8486
Washer,773.68,73,8487
Oven,400.41,96,8488
Chair,199.48,24,8489
Dryer,301.11,67,8490
Speaker,539.39,3,8491
Washer,619.15,90,8492
Camera,796.92,46,8493
Camera,722.54,30,8494
Lamp,182.63,40,8495
Computer,746.55,62,8496
Camera,123.96,63,8497
Bed,918.58,81,8498
Mirror,692.87,85,8499
Heater,120.79,24,8500
Bed,838.21,38,8501
Oven,681.63,98,8502
Monitor,714.78,94,8503
Bed,492.55,83,8504
Heater,608.66,92,8505
Lamp,433.83,97,8506
Printer,571.83,83,8507
Camera,791.89,17,8508
Table,207.77,1,8509
Laptop,877.14,12,8510
Speaker,312.95,32,8511
Printer,156.09,65,8512
Computer,638.2,43,8513
Bed,529.17,8,8514
Fan,298.62,85,8515
Monitor,631.89,3,8516
Computer,717.21,52,8517
Mirror,279.86,56,8518
Washer,125.47,27,8519
Lamp,515.2,40,8520
Oven,290.15,30,8521
Lamp,331.97,83,8522
Computer,499.03,42,8523
Phone,733.89,26,8524
Fridge,24.81,45,8525
Laptop,483.44,3,8526
Fridge,132.26,79,8527
Laptop,854.7,43,8528
Monitor,267.18,3,8529
Chair,409.96,99,8530
Washer,56.95,20,8531
TV,157.65,44,8532
Oven,11.77,10,8533
Phone,366.43,77,8534
Dryer,812.58,2,8535
Mirror,580.02,27,8536
Fridge,841.51,65,8537
Microwave,183.7,26,8538
Computer,680.57,69,8539
Laptop,748.4,82,8540
Mirror,350.56,41,8541
Chair,123.15,7,8542
Printer,744.78,8,8543
Microwave,526.26,58,8544
Washer,475.03,45,8545
Camera,838.74,50,8546
TV,497.98,75,8547
Table,302.03,12,8548
Table,750.95,82,8549
Laptop,277.15,24,8550
Monitor,283.52,31,8551
Printer,216.65,42,8552
Table,112.35,62,8553
Mirror,803.56,9,8554
Laptop,703.68,83,8555
Phone,389.38,90,8556
Speaker,727.73,30,8557
Oven,961.63,34,8558
Oven,471.59,68,8559
Monitor,493.4,25,8560
Monitor,533.77,1,8561
Heater,273.89,46,8562
Microwave,255.52,74,8563
Fan,493.5,73,8564
Dryer,505.72,30,8565
Table,296.39,15,8566
Fridge,586.49,36,8567
Oven,773.08,87,8568
Printer,692.68,3,8569
Monitor,155.64,20,8570
Printer,645.97,28,8571
Heater,13.38,27,8572
Bed,398.77,22,8573
Heater,466.42,64,8574
Printer,797.6,51,8575
Speaker,881.29,9,8576
Mirror,721.02,63,8577
Chair,777.5,94,8578
Heater,932.3,82,8579
Monitor,489.7,75,8580
TV,286.92,41,8581
Mirror,376.44,14,8582
Washer,434.34,18,8583
Table,322.99,80,8584
Oven,310.68,56,8585
Speaker,982.86,85,8586
Camera,992.4,99,8587
Dryer,646.5,93,8588
Phone,811.7,36,8589
Laptop,723.93,11,8590
Camera,685.29,72,8591
Computer,155.04,48,8592
Fan,145.35,78,8593
Dryer,886.98,57,8594
Camera,24.12,3,8595
Chair,682.97,72,8596
Monitor,806.74,88,8597
Chair,720.73,56,8598
Oven,152.97,26,8599
Microwave,644.1,30,8600
Fan,132.25,95,8601
Bed,467.62,96,8602
Computer,658.28,92,8603
Chair,378.15,98,8604
Table,522.07,22,8605
Fridge,947.49,66,8606
Heater,317.29,2,8607
Printer,183.26,12,8608
Fridge,908.49,76,8609
Lamp,488.42,25,8610
Speaker,501.39,66,8611
Oven,954.03,62,8612
Bed,275.13,17,8613
Dryer,798.51,15,8614
Microwave,564.55,70,8615
Washer,693.12,84,8616
Bed,475.94,14,8617
Table,390.02,18,8618
Mirror,152.62,38,8619
Printer,987.63,28,8620
Mirror,729.93,46,8621
Chair,460.52,74,8622
Washer,497.99,50,8623
Dryer,10.25,38,8624
Fridge,39.31,62,8625
TV,809.5,17,8626
Washer,55.71,50,8627
Dryer,774.0,75,8628
Oven,716.23,26,8629
Oven,682.53,25,8630
Phone,549.06,6,8631
Printer,353.85,59,8632
Chair,972.87,1,8633
Printer,911.63,75,8634
Chair,479.57,46,8635
Monitor,183.67,40,8636
Computer,242.23,51,8637
Fridge,23.88,13,8638
Heater,873.55,87,8639
Microwave,369.78,23,8640
Microwave,490.96,58,8641
Fridge,531.19,65,8642
TV,795.2,99,8643
Printer,618.98,6,8644
Printer,78.59,2,8645
Lamp,383.33,68,8646
Monitor,461.71,79,8647
Lamp,721.05,89,8648
Chair,786.2,51,8649
Dryer,15.11,46,8650
Camera,602.68,75,8651
Table,39.45,93,8652
Dryer,837.1,85,8653
Bed,247.64,62,8654
Oven,339.8,52,8655
Computer,240.61,17,8656
Bed,869.1,27,8657
TV,307.68,6,8658
Chair,744.7,30,8659
Fridge,616.84,85,8660
Printer,864.09,40,8661
Washer,205.78,81,8662
Washer,522.05,53,8663
Heater,835.33,21,8664
Fridge,614.49,58,8665
Computer,22.13,75,8666
Fan,261.03,56,8667
Bed,687.5,21,8668
Bed,615.47,76,8669
Phone,897.52,13,8670
Washer,926.26,86,8671
Printer,802.31,18,8672
Mirror,191.8,62,8673
Lamp,378.28,66,8674
Table,965.04,80,8675
Chair,488.99,81,8676
Printer,340.66,29,8677
Mirror,962.38,99,8678
Heater,702.52,92,8679
Speaker,699.48,43,8680
Monitor,418.24,89,8681
Oven,102.58,84,8682
Camera,983.66,79,8683
Fan,93.95,69,8684
Laptop,669.31,55,8685
Bed,60.6,47,8686
Speaker,24.18,68,8687
Chair,19.84,87,8688
Dryer,943.01,81,8689
Dryer,467.54,79,8690
Washer,606.01,68,8691
Chair,149.91,48,8692
Washer,492.86,82,8693
Lamp,523.62,87,8694
Heater,161.12,38,8695
Fan,463.45,79,8696
Printer,887.65,42,8697
Fan,579.45,88,8698
Dryer,194.09,98,8699
Lamp,955.77,5,8700
Microwave,893.92,4,8701
Washer,927.74,43,8702
Washer,783.11,35,8703
Fan,565.75,93,8704
Mirror,778.01,56,8705
Phone,623.22,13,8706
Table,15.64,77,8707
Printer,125.12,71,8708
Oven,118.45,94,8709
Bed,558.32,73,8710
Mirror,698.78,26,8711
Lamp,939.96,26,8712
TV,902.22,23,8713
Speaker,601.86,6,8714
Printer,575.5,52,8715
Printer,77.63,9,8716
Bed,773.5,87,8717
TV,273.3,61,8718
Oven,918.74,11,8719
Monitor,228.99,24,8720
Dryer,699.36,86,8721
Mirror,121.17,56,8722
Camera,498.94,44,8723
Monitor,157.49,23,8724
Chair,844.26,45,8725
Heater,617.87,9,8726
Chair,977.47,82,8727
Laptop,149.61,28,8728
Table,857.54,84,8729
Mirror,736.97,90,8730
Heater,393.34,50,8731
Bed,27.72,60,8732
Speaker,738.61,85,8733
Laptop,107.17,12,8734
Camera,810.85,97,8735
Dryer,800.51,2,8736
Lamp,223.57,79,8737
Mirror,966.25,2,8738
Microwave,794.97,52,8739
Camera,608.54,42,8740
Laptop,737.6,51,8741
Computer,473.63,26,8742
Monitor,101.92,97,8743
Washer,640.56,87,8744
Monitor,422.07,81,8745
Lamp,979.07,20,8746
Fridge,72.71,66,8747
Phone,168.91,13,8748
Printer,901.35,4,8749
Printer,492.12,54,8750
Computer,201.2,27,8751
Oven,319.54,11,8752
Monitor,85.54,49,8753
Microwave,637.57,52,8754
Microwave,920.88,74,8755
Bed,574.5,79,8756
Chair,645.56,97,8757
Laptop,299.88,81,8758
Microwave,711.33,8,8759
Printer,916.02,45,8760
Speaker,55.91,50,8761
Heater,225.11,43,8762
Oven,937.26,28,8763
Table,806.92,34,8764
Bed,79.55,94,8765
Monitor,240.6,20,8766
Bed,371.54,33,8767
Lamp,326.1,14,8768
Oven,60.76,31,8769
Washer,179.01,73,8770
Fan,289.55,59,8771
Chair,161.6,8,8772
Chair,829.18,67,8773
Mirror,525.21,48,8774
Oven,229.23,92,8775
Speaker,849.25,24,8776
Dryer,763.06,89,8777
Heater,392.41,56,8778
Heater,842.8,31,8779
Oven,641.07,29,8780
Speaker,627.22,69,8781
Microwave,112.88,37,8782
Fridge,414.12,40,8783
Chair,80.7,93,8784
Laptop,406.9,41,8785
Monitor,68.85,51,8786
Monitor,200.95,59,8787
Dryer,461.82,92,8788
Lamp,621.9,43,8789
Washer,189.16,51,8790
Microwave,91.57,56,8791
Chair,874.98,26,8792
Speaker,92.62,67,8793
Speaker,573.03,90,8794
Fan,793.34,20,8795
Bed,175.87,74,8796
Dryer,649.85,82,8797
Bed,733.32,44,8798
Fridge,710.12,17,8799
Mirror,61.19,90,8800
Washer,645.17,19,8801
TV,165.54,55,8802
Phone,308.95,7,8803
Oven,929.53,60,8804
Microwave,61.71,78,8805
Fan,863.11,1,8806
Fridge,555.72,33,8807
Microwave,41.01,63,8808
Oven,756.46,57,8809
Camera,858.93,54,8810
Microwave,462.98,38,8811
Laptop,793.92,87,8812
Bed,911.37,40,8813
Computer,572.55,5,8814
Mirror,917.52,67,8815
TV,422.81,10,8816
Camera,813.75,77,8817
Washer,782.86,93,8818
Microwave,721.74,38,8819
Fan,417.33,68,8820
Bed,473.54,83,8821
Fridge,217.3,20,8822
Fan,285.31,94,8823
Laptop,685.44,66,8824
Camera,332.18,49,8825
Phone,727.05,10,8826
TV,628.17,80,8827
Printer,362.9,77,8828
Printer,175.94,66,8829
Printer,326.56,43,8830
Computer,371.58,52,8831
Laptop,649.32,21,8832
Phone,71.2,17,8833
Laptop,867.45,7,8834
Washer,629.05,81,8835
Chair,62.65,81,8836
Heater,258.94,43,8837
Washer,159.1,98,8838
Printer,586.02,7,8839
TV,573.33,27,8840
Microwave,370.56,89,8841
Monitor,762.18,59,8842
Speaker,71.15,91,8843
Heater,829.1,90,8844
Bed,889.64,18,8845
Printer,194.02,68,8846
Laptop,941.04,59,8847
Speaker,735.04,50,8848
Printer,894.51,31,8849
Fridge,793.57,12,8850
Heater,77.23,21,8851
Printer,254.42,38,8852
Chair,852.38,59,8853
Speaker,57.61,18,8854
Dryer,712.12,88,8855
Bed,684.53,91,8856
Monitor,449.57,8,8857
Table,579.08,65,8858
Microwave,267.93,14,8859
Heater,594.75,77,8860
Mirror,691.2,45,8861
Table,391.76,22,8862
Chair,156.55,25,8863
TV,945.5,46,8864
Microwave,989.61,69,8865
Printer,79.22,61,8866
Microwave,65.1,37,8867
Heater,369.05,42,8868
Laptop,940.07,59,8869
Mirror,386.17,27,8870
Table,236.52,34,8871
Dryer,976.46,76,8872
Dryer,241.22,55,8873
Oven,687.83,17,8874
Speaker,120.59,76,8875
Laptop,635.82,8,8876
Fan,153.5,94,8877
Computer,285.92,12,8878
Phone,442.13,33,8879
Bed,767.37,57,8880
Dryer,559.61,61,8881
Monitor,188.27,1,8882
Mirror,757.35,25,8883
Washer,641.35,48,8884
Table,29.03,95,8885
Mirror,74.94,77,8886
Fan,101.2,93,8887
Microwave,257.01,59,8888
Oven,283.95,96,8889
Chair,680.71,4,8890
Table,653.83,75,8891
Table,873.28,73,8892
Camera,817.16,29,8893
Fridge,790.67,90,8894
Washer,593.02,76,8895
Mirror,115.57,59,8896
